Handle	Title	Body (HTML)	Vendor		Type	Tags	Published	Option1 Name	Option1 Value	Option2 Name	Option2 Value	Option3 Name	Option3 Value	Variant SKU	Variant Grams	Variant Inventory Tracker	Variant Inventory Qty	Variant Inventory Policy	Variant Fulfillment Service	Variant Price	Variant Compare At Price	Variant Requires Shipping	Variant Taxable	Variant Barcode	Image Src	Image Position	Image Alt Text	Gift Card	Variant Image	Variant Weight Unit	Variant Tax Code	Cost per item
mens-business-luxury-printed-button-short-sleeve-polo-shirt-8								Size	2XL						0			deny	manual	99	1399		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-shirt-8								Size	3XL						0			deny	manual	99	1399		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-shirt-8								Size	4XL						0			deny	manual	99	1399		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-shirt-8								Size	5XL						0			deny	manual	99	1399		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-shirt-9	Men's Business Luxury Printed Button Short Sleeve Polo T-Shirt	"<p><strong>Description</strong><br><strong>SPU:</strong> MPO521734<br><strong>Material:</strong> Polyester<br><strong>Style:</strong> Business/Work/Sporty/Daily/College/Street/Vintage<br><strong>Elastic:</strong> Yes (Elastic)</p> <p><em>The item does not include any accessories in the picture, unless stated otherwise in the product description.</em></p> <hr> <p><strong>Size Chart</strong></p> <table> <thead> <tr> <th>Size</th> <th>Shoulder (cm/inch)</th> <th>Bust (cm/inch)</th> <th>Sleeve Length (cm/inch)</th> <th>Clothing Length (cm/inch)</th> </tr> </thead> <tbody> <tr> <td>S</td> <td>45.0 / 17.72</td> <td>106.0 / 41.73</td> <td>20.5 / 8.07</td> <td>70.0 / 27.56</td> </tr> <tr> <td>M</td> <td>46.5 / 18.31</td> <td>112.0 / 44.09</td> <td>21.0 / 8.27</td> <td>72.0 / 28.35</td> </tr> <tr> <td>L</td> <td>48.0 / 18.90</td> <td>118.0 / 46.46</td> <td>21.5 / 8.46</td> <td>74.0 / 29.13</td> </tr> <tr> <td>XL</td> <td>49.5 / 19.49</td> <td>124.0 / 48.82</td> <td>22.0 / 8.66</td> <td>76.0 / 29.92</td> </tr> <tr> <td>2XL</td> <td>51.0 / 20.08</td> <td>132.0 / 51.97</td> <td>22.5 / 8.86</td> <td>78.0 / 30.71</td> </tr> <tr> <td>3XL</td> <td>52.5 / 20.67</td> <td>140.0 / 55.12</td> <td>23.0 / 9.06</td> <td>80.0 / 31.50</td> </tr> <tr> <td>4XL</td> <td>54.0 / 21.26</td> <td>146.0 / 57.48</td> <td>23.5 / 9.25</td> <td>82.0 / 32.28</td> </tr> <tr> <td>5XL</td> <td>55.5 / 21.85</td> <td>152.0 / 59.84</td> <td>24.0 / 9.45</td> <td>84.0 / 33.07</td> </tr> </tbody> </table> <p>Stylish, comfortable, and stretchy — perfect for any occasion, whether at work, school, or on the go. A versatile polyester option to elevate your wardrobe! ????????????</p>"	SALE				2025-06-10T21:48:21+05:30	Size	M						0			deny	manual	99	1499		FALSE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/6a5331a82cd024c45080dfadb2ecc9945ba2feb9-1600.jpg?v=1749572303	1			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/6a5331a82cd024c45080dfadb2ecc9945ba2feb9-1600.jpg?v=1749572303			
mens-business-luxury-printed-button-short-sleeve-polo-shirt-9								Size	L						0			deny	manual	99	1499		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-shirt-9								Size	XL						0			deny	manual	99	1499		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-shirt-9								Size	2XL						0			deny	manual	99	1499		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-shirt-9								Size	3XL						0			deny	manual	99	1499		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-shirt-9								Size	4XL						0			deny	manual	99	1499		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-shirt-9								Size	5XL						0			deny	manual	99	1499		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-shirt-10	Men's Business Luxury Printed Button Short Sleeve Polo T-Shirt	"<p><strong>Description</strong><br><strong>SPU:</strong> MPO521737<br><strong>Material:</strong> Polyester<br><strong>Style:</strong> Business/Work/Sporty/Daily/College/Street/Vintage<br><strong>Elastic:</strong> Yes (Elastic)</p> <p><em>The item does not include any accessories in the picture, unless stated otherwise in the product description.</em></p> <hr> <p><strong>Size Chart</strong></p> <table> <thead> <tr> <th>Size</th> <th>Shoulder (cm/inch)</th> <th>Bust (cm/inch)</th> <th>Sleeve Length (cm/inch)</th> <th>Clothing Length (cm/inch)</th> </tr> </thead> <tbody> <tr> <td>S</td> <td>45.0 / 17.72</td> <td>106.0 / 41.73</td> <td>20.5 / 8.07</td> <td>70.0 / 27.56</td> </tr> <tr> <td>M</td> <td>46.5 / 18.31</td> <td>112.0 / 44.09</td> <td>21.0 / 8.27</td> <td>72.0 / 28.35</td> </tr> <tr> <td>L</td> <td>48.0 / 18.90</td> <td>118.0 / 46.46</td> <td>21.5 / 8.46</td> <td>74.0 / 29.13</td> </tr> <tr> <td>XL</td> <td>49.5 / 19.49</td> <td>124.0 / 48.82</td> <td>22.0 / 8.66</td> <td>76.0 / 29.92</td> </tr> <tr> <td>2XL</td> <td>51.0 / 20.08</td> <td>132.0 / 51.97</td> <td>22.5 / 8.86</td> <td>78.0 / 30.71</td> </tr> <tr> <td>3XL</td> <td>52.5 / 20.67</td> <td>140.0 / 55.12</td> <td>23.0 / 9.06</td> <td>80.0 / 31.50</td> </tr> <tr> <td>4XL</td> <td>54.0 / 21.26</td> <td>146.0 / 57.48</td> <td>23.5 / 9.25</td> <td>82.0 / 32.28</td> </tr> <tr> <td>5XL</td> <td>55.5 / 21.85</td> <td>152.0 / 59.84</td> <td>24.0 / 9.45</td> <td>84.0 / 33.07</td> </tr> </tbody> </table> <p>Ideal for work or casual days, this elastic, polyester top ensures a comfortable fit while adding a touch of style. Perfect for your business, sporty, or streetwear look. ???????????</p>"	SALE				2025-06-10T21:48:19+05:30	Size	M						0			deny	manual	99	1499		FALSE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1e911048c63f287671ece03597467628ae7be401-1600.jpg?v=1749572300	1			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/1e911048c63f287671ece03597467628ae7be401-1600.jpg?v=1749572300			
mens-business-luxury-printed-button-short-sleeve-polo-shirt-10								Size	L						0			deny	manual	99	1499		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-shirt-10								Size	XL						0			deny	manual	99	1499		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-shirt-10								Size	2XL						0			deny	manual	99	1499		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-shirt-10								Size	3XL						0			deny	manual	99	1499		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-shirt-10								Size	4XL						0			deny	manual	99	1499		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-shirt-10								Size	5XL						0			deny	manual	99	1499		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-t-shirt	Men's Business Luxury Printed Button Short Sleeve Polo T-Shirt	"<p><strong>Description</strong><br><strong>SPU:</strong> MPO521744<br><strong>Material:</strong> Polyester<br><strong>Style:</strong> Business/Work/Sporty/Daily/College/Street/Vintage<br><strong>Elastic:</strong> Yes (Elastic)</p> <p><em>The item does not include any accessories in the picture, unless stated otherwise in the product description.</em></p> <hr> <p><strong>Size Chart</strong></p> <table> <thead> <tr> <th>Size</th> <th>Shoulder (cm/inch)</th> <th>Bust (cm/inch)</th> <th>Sleeve Length (cm/inch)</th> <th>Clothing Length (cm/inch)</th> </tr> </thead> <tbody> <tr> <td>S</td> <td>45.0 / 17.72</td> <td>106.0 / 41.73</td> <td>20.5 / 8.07</td> <td>70.0 / 27.56</td> </tr> <tr> <td>M</td> <td>46.5 / 18.31</td> <td>112.0 / 44.09</td> <td>21.0 / 8.27</td> <td>72.0 / 28.35</td> </tr> <tr> <td>L</td> <td>48.0 / 18.90</td> <td>118.0 / 46.46</td> <td>21.5 / 8.46</td> <td>74.0 / 29.13</td> </tr> <tr> <td>XL</td> <td>49.5 / 19.49</td> <td>124.0 / 48.82</td> <td>22.0 / 8.66</td> <td>76.0 / 29.92</td> </tr> <tr> <td>2XL</td> <td>51.0 / 20.08</td> <td>132.0 / 51.97</td> <td>22.5 / 8.86</td> <td>78.0 / 30.71</td> </tr> <tr> <td>3XL</td> <td>52.5 / 20.67</td> <td>140.0 / 55.12</td> <td>23.0 / 9.06</td> <td>80.0 / 31.50</td> </tr> <tr> <td>4XL</td> <td>54.0 / 21.26</td> <td>146.0 / 57.48</td> <td>23.5 / 9.25</td> <td>82.0 / 32.28</td> </tr> <tr> <td>5XL</td> <td>55.5 / 21.85</td> <td>152.0 / 59.84</td> <td>24.0 / 9.45</td> <td>84.0 / 33.07</td> </tr> </tbody> </table> <p>Perfect for a variety of occasions, from business meetings to casual outings, this polyester shirt provides comfort and style with its elastic fabric. ?????????</p>"	SALE				2025-06-10T21:48:17+05:30	Size	M						0			deny	manual	99	1599		FALSE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/6b65a8a200ed7c75c0bc48ac0566d2b43d55f20a-2000.jpg?v=1749572298	1			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/6b65a8a200ed7c75c0bc48ac0566d2b43d55f20a-2000.jpg?v=1749572298			
mens-business-luxury-printed-button-short-sleeve-polo-t-shirt								Size	L						0			deny	manual	99	1599		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-t-shirt								Size	XL						0			deny	manual	99	1599		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-t-shirt								Size	2XL						0			deny	manual	99	1599		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-t-shirt								Size	3XL						0			deny	manual	99	1599		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-t-shirt								Size	4XL						0			deny	manual	99	1599		FALSE									
mens-business-luxury-printed-button-short-sleeve-polo-t-shirt								Size	5XL						0			deny	manual	99	1599		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt	Men's Business Stripe Logo Button-Down Short Sleeve Polo T-Shirt	"<p><strong>Description</strong><br><strong>SPU:</strong> MPO507446<br><strong>Material:</strong> Polyester<br><strong>Style:</strong> Business, Work, Sporty, Daily, Street ???????<br><strong>Pattern Type:</strong> Striped, Letter ??<br><strong>Elastic:</strong> Yes (Elastic) ??</p> <p><em>The item does not include any accessories in the picture, unless stated otherwise in the product description.</em></p> <hr> <p><strong>Size Chart</strong></p> <table> <thead> <tr> <th>Size</th> <th>Shoulder (cm/inch)</th> <th>Bust (cm/inch)</th> <th>Sleeve Length (cm/inch)</th> <th>Clothing Length (cm/inch)</th> </tr> </thead> <tbody> <tr> <td>S</td> <td>45.0 / 17.72</td> <td>106.0 / 41.73</td> <td>20.5 / 8.07</td> <td>70.0 / 27.56</td> </tr> <tr> <td>M</td> <td>46.5 / 18.31</td> <td>112.0 / 44.09</td> <td>21.0 / 8.27</td> <td>72.0 / 28.35</td> </tr> <tr> <td>L</td> <td>48.0 / 18.90</td> <td>118.0 / 46.46</td> <td>21.5 / 8.46</td> <td>74.0 / 29.13</td> </tr> <tr> <td>XL</td> <td>49.5 / 19.49</td> <td>124.0 / 48.82</td> <td>22.0 / 8.66</td> <td>76.0 / 29.92</td> </tr> <tr> <td>2XL</td> <td>51.0 / 20.08</td> <td>132.0 / 51.97</td> <td>22.5 / 8.86</td> <td>78.0 / 30.71</td> </tr> <tr> <td>3XL</td> <td>52.5 / 20.67</td> <td>140.0 / 55.12</td> <td>23.0 / 9.06</td> <td>80.0 / 31.50</td> </tr> <tr> <td>4XL</td> <td>54.0 / 21.26</td> <td>146.0 / 57.48</td> <td>23.5 / 9.25</td> <td>82.0 / 32.28</td> </tr> <tr> <td>5XL</td> <td>55.5 / 21.85</td> <td>152.0 / 59.84</td> <td>24.0 / 9.45</td> <td>84.0 / 33.07</td> </tr> </tbody> </table> <p>This striped and letter-patterned t-shirt is designed with elastic fabric to ensure comfort and flexibility. Ideal for business, work, or casual street style, this shirt provides a sporty yet refined look for any occasion. Stylish and versatile, it’s a must-have for any wardrobe.</p>"	SALE				2025-06-10T21:49:27+05:30	Size	M						0			deny	manual	99			FALSE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/da99f7d9f0cf4cb20f499c7398b51b7da35f30c5-900.jpg?v=1749572368	1			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/da99f7d9f0cf4cb20f499c7398b51b7da35f30c5-900.jpg?v=1749572368			
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt								Size	L						0			deny	manual	99			FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt								Size	XL						0			deny	manual	99			FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt								Size	2XL						0			deny	manual	99			FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt								Size	3XL						0			deny	manual	99			FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt								Size	4XL						0			deny	manual	99			FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt								Size	5XL						0			deny	manual	99			FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-1	Men's Business Stripe Logo Button-Down Short Sleeve Polo T-Shirt	"<p><strong>Description</strong><br><strong>Material:</strong> Polyester<br><strong>Style:</strong> Business, Work, Sporty, Daily, Street ???????<br><strong>Pattern Type:</strong> Striped, Letter ??<br><strong>Elastic:</strong> Yes (Elastic) ??</p> <p><em>The item does not include any accessories in the picture, unless stated otherwise in the product description.</em></p> <hr> <p><strong>Size Chart</strong></p> <table> <thead> <tr> <th>Size</th> <th>Shoulder (cm/inch)</th> <th>Bust (cm/inch)</th> <th>Sleeve Length (cm/inch)</th> <th>Clothing Length (cm/inch)</th> </tr> </thead> <tbody> <tr> <td>S</td> <td>45.0 / 17.72</td> <td>106.0 / 41.73</td> <td>20.5 / 8.07</td> <td>70.0 / 27.56</td> </tr> <tr> <td>M</td> <td>46.5 / 18.31</td> <td>112.0 / 44.09</td> <td>21.0 / 8.27</td> <td>72.0 / 28.35</td> </tr> <tr> <td>L</td> <td>48.0 / 18.90</td> <td>118.0 / 46.46</td> <td>21.5 / 8.46</td> <td>74.0 / 29.13</td> </tr> <tr> <td>XL</td> <td>49.5 / 19.49</td> <td>124.0 / 48.82</td> <td>22.0 / 8.66</td> <td>76.0 / 29.92</td> </tr> <tr> <td>2XL</td> <td>51.0 / 20.08</td> <td>132.0 / 51.97</td> <td>22.5 / 8.86</td> <td>78.0 / 30.71</td> </tr> <tr> <td>3XL</td> <td>52.5 / 20.67</td> <td>140.0 / 55.12</td> <td>23.0 / 9.06</td> <td>80.0 / 31.50</td> </tr> <tr> <td>4XL</td> <td>54.0 / 21.26</td> <td>146.0 / 57.48</td> <td>23.5 / 9.25</td> <td>82.0 / 32.28</td> </tr> <tr> <td>5XL</td> <td>55.5 / 21.85</td> <td>152.0 / 59.84</td> <td>24.0 / 9.45</td> <td>84.0 / 33.07</td> </tr> </tbody> </table> <p>This polyester shirt, with its striped and letter print design, is perfect for casual, street, or business looks. With elastic material ensuring flexibility and comfort, it’s great for all-day wear and various activities. Ideal for those who value both style and practicality.</p>"	SALE				2025-06-10T21:49:25+05:30	Size	M						0			deny	manual	99	1599		FALSE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/66a9d70a4d0b87f55f6b8ef38f2e057721afc132-2000.jpg?v=1749572366	1			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/66a9d70a4d0b87f55f6b8ef38f2e057721afc132-2000.jpg?v=1749572366			
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-1								Size	L						0			deny	manual	99	1599		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-1								Size	XL						0			deny	manual	99	1599		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-1								Size	2XL						0			deny	manual	99	1599		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-1								Size	3XL						0			deny	manual	99	1599		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-1								Size	4XL						0			deny	manual	99	1599		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-1								Size	5XL						0			deny	manual	99	1599		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-2	Men's Business Stripe Logo Button-Down Short Sleeve Polo T-Shirt	"<p><strong>Description</strong><br><strong>Material:</strong> Polyester<br><strong>Style:</strong> Business, Work, Sporty, Daily, Street ?????????<br><strong>Pattern Type:</strong> Striped, Letter ??<br><strong>Elastic:</strong> Yes (Elastic) ??</p> <p><em>The item does not include any accessories in the picture, unless stated otherwise in the product description.</em></p> <hr> <p><strong>Size Chart</strong></p> <table> <thead> <tr> <th>Size</th> <th>Shoulder (cm/inch)</th> <th>Bust (cm/inch)</th> <th>Sleeve Length (cm/inch)</th> <th>Clothing Length (cm/inch)</th> </tr> </thead> <tbody> <tr> <td>S</td> <td>45.0 / 17.72</td> <td>106.0 / 41.73</td> <td>20.5 / 8.07</td> <td>70.0 / 27.56</td> </tr> <tr> <td>M</td> <td>46.5 / 18.31</td> <td>112.0 / 44.09</td> <td>21.0 / 8.27</td> <td>72.0 / 28.35</td> </tr> <tr> <td>L</td> <td>48.0 / 18.90</td> <td>118.0 / 46.46</td> <td>21.5 / 8.46</td> <td>74.0 / 29.13</td> </tr> <tr> <td>XL</td> <td>49.5 / 19.49</td> <td>124.0 / 48.82</td> <td>22.0 / 8.66</td> <td>76.0 / 29.92</td> </tr> <tr> <td>2XL</td> <td>51.0 / 20.08</td> <td>132.0 / 51.97</td> <td>22.5 / 8.86</td> <td>78.0 / 30.71</td> </tr> <tr> <td>3XL</td> <td>52.5 / 20.67</td> <td>140.0 / 55.12</td> <td>23.0 / 9.06</td> <td>80.0 / 31.50</td> </tr> <tr> <td>4XL</td> <td>54.0 / 21.26</td> <td>146.0 / 57.48</td> <td>23.5 / 9.25</td> <td>82.0 / 32.28</td> </tr> <tr> <td>5XL</td> <td>55.5 / 21.85</td> <td>152.0 / 59.84</td> <td>24.0 / 9.45</td> <td>84.0 / 33.07</td> </tr> </tbody> </table> <p>This stylish polyester top offers a sleek striped and letter design, perfect for any business, work, or casual street look. The elastic material ensures comfort and flexibility, making it a great choice for both daily wear and active days.</p>"	SALE				2025-06-10T21:49:18+05:30	Size	M						0			deny	manual	99	1399		FALSE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/76758ec89764f801cf3fddb4a9f404d989f4955c-1000.jpg?v=1749572359	1			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/76758ec89764f801cf3fddb4a9f404d989f4955c-1000.jpg?v=1749572359			
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-2								Size	L						0			deny	manual	99	1399		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-2								Size	XL						0			deny	manual	99	1399		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-2								Size	2XL						0			deny	manual	99	1399		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-2								Size	3XL						0			deny	manual	99	1399		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-2								Size	4XL						0			deny	manual	99	1399		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-2								Size	5XL						0			deny	manual	99	1399		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-3	Men's Business Stripe Logo Button-Down Short Sleeve Polo T-Shirt	"<p><strong>Description</strong><br><strong>SPU:</strong> MPO513606<br><strong>Material:</strong> Polyester ??<br><strong>Style:</strong> Business/Work/Sporty/Daily/College/Street/Vintage ??<br><strong>Pattern Type:</strong> Striped/Letter ??<br><strong>Elastic:</strong> Yes (Elastic) ??</p> <p><em>The item does not include any accessories in the picture, unless stated otherwise in the product description.</em></p> <hr> <p><strong>Size Chart</strong></p> <table> <thead> <tr> <th>Size</th> <th>Shoulder (cm/inch)</th> <th>Bust (cm/inch)</th> <th>Sleeve Length (cm/inch)</th> <th>Clothing Length (cm/inch)</th> </tr> </thead> <tbody> <tr> <td>S</td> <td>45.0 / 17.72</td> <td>106.0 / 41.73</td> <td>20.5 / 8.07</td> <td>70.0 / 27.56</td> </tr> <tr> <td>M</td> <td>46.5 / 18.31</td> <td>112.0 / 44.09</td> <td>21.0 / 8.27</td> <td>72.0 / 28.35</td> </tr> <tr> <td>L</td> <td>48.0 / 18.90</td> <td>118.0 / 46.46</td> <td>21.5 / 8.46</td> <td>74.0 / 29.13</td> </tr> <tr> <td>XL</td> <td>49.5 / 19.49</td> <td>124.0 / 48.82</td> <td>22.0 / 8.66</td> <td>76.0 / 29.92</td> </tr> <tr> <td>2XL</td> <td>51.0 / 20.08</td> <td>132.0 / 51.97</td> <td>22.5 / 8.86</td> <td>78.0 / 30.71</td> </tr> <tr> <td>3XL</td> <td>52.5 / 20.67</td> <td>140.0 / 55.12</td> <td>23.0 / 9.06</td> <td>80.0 / 31.50</td> </tr> <tr> <td>4XL</td> <td>54.0 / 21.26</td> <td>146.0 / 57.48</td> <td>23.5 / 9.25</td> <td>82.0 / 32.28</td> </tr> <tr> <td>5XL</td> <td>55.5 / 21.85</td> <td>152.0 / 59.84</td> <td>24.0 / 9.45</td> <td>84.0 / 33.07</td> </tr> </tbody> </table> <p>This top features a stylish striped and letter design, perfect for daily wear and work settings. Comfortable fit with elastic for extra stretch! ?</p>"	SALE				2025-06-10T21:48:46+05:30	Size	S						0			deny	manual	99	1399		TRUE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/e972427097ea216534221c98a62d70603ceabc71-1100.jpg?v=1749572327	1			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/e972427097ea216534221c98a62d70603ceabc71-1100.jpg?v=1749572327			
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-3								Size	M						0			deny	manual	99	1399		TRUE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-3								Size	L						0			deny	manual	99	1399		TRUE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-3								Size	XL						0			deny	manual	99	1399		TRUE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-3								Size	2XL						0			deny	manual	99	1399		TRUE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-3								Size	3XL						0			deny	manual	99	1399		TRUE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-3								Size	4XL						0			deny	manual	99	1399		TRUE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-3								Size	5XL						0			deny	manual	99	1399		TRUE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-4	Men's Business Stripe Logo Button-Down Short Sleeve Polo T-Shirt	"<p><strong>Description</strong><br><strong>SPU:</strong> MPO513607<br><strong>Material:</strong> Polyester ??<br><strong>Style:</strong> Business/Work/Sporty/Daily/College/Street/Vintage ??<br><strong>Pattern Type:</strong> Striped/Letter ??<br><strong>Elastic:</strong> Yes (Elastic) ??</p> <p><em>The item does not include any accessories in the picture, unless stated otherwise in the product description.</em></p> <hr> <p><strong>Size Chart</strong></p> <table> <thead> <tr> <th>Size</th> <th>Shoulder (cm/inch)</th> <th>Bust (cm/inch)</th> <th>Sleeve Length (cm/inch)</th> <th>Clothing Length (cm/inch)</th> </tr> </thead> <tbody> <tr> <td>S</td> <td>45.0 / 17.72</td> <td>106.0 / 41.73</td> <td>20.5 / 8.07</td> <td>70.0 / 27.56</td> </tr> <tr> <td>M</td> <td>46.5 / 18.31</td> <td>112.0 / 44.09</td> <td>21.0 / 8.27</td> <td>72.0 / 28.35</td> </tr> <tr> <td>L</td> <td>48.0 / 18.90</td> <td>118.0 / 46.46</td> <td>21.5 / 8.46</td> <td>74.0 / 29.13</td> </tr> <tr> <td>XL</td> <td>49.5 / 19.49</td> <td>124.0 / 48.82</td> <td>22.0 / 8.66</td> <td>76.0 / 29.92</td> </tr> <tr> <td>2XL</td> <td>51.0 / 20.08</td> <td>132.0 / 51.97</td> <td>22.5 / 8.86</td> <td>78.0 / 30.71</td> </tr> <tr> <td>3XL</td> <td>52.5 / 20.67</td> <td>140.0 / 55.12</td> <td>23.0 / 9.06</td> <td>80.0 / 31.50</td> </tr> <tr> <td>4XL</td> <td>54.0 / 21.26</td> <td>146.0 / 57.48</td> <td>23.5 / 9.25</td> <td>82.0 / 32.28</td> </tr> <tr> <td>5XL</td> <td>55.5 / 21.85</td> <td>152.0 / 59.84</td> <td>24.0 / 9.45</td> <td>84.0 / 33.07</td> </tr> </tbody> </table> <p>This top is a trendy blend of striped and letter designs, perfect for casual, work, or sporty outfits. It offers both style and comfort with its elastic material. ??</p>"	SALE				2025-06-10T21:48:44+05:30	Size	S						0			deny	manual	99	1399		FALSE		https://cdn.shopify.com/s/files/1/0712/7485/6588/files/5f12e0f7576ec9e0806f115ba2f64ac8fa5fd363-1300.jpg?v=1749572325	1			https://cdn.shopify.com/s/files/1/0712/7485/6588/files/5f12e0f7576ec9e0806f115ba2f64ac8fa5fd363-1300.jpg?v=1749572325			
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-4								Size	M						0			deny	manual	99	1399		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-4								Size	L						0			deny	manual	99	1399		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-4								Size	XL						0			deny	manual	99	1399		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-4								Size	2XL						0			deny	manual	99	1399		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-4								Size	3XL						0			deny	manual	99	1399		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-4								Size	4XL						0			deny	manual	99	1399		FALSE									
mens-business-stripe-logo-button-down-short-sleeve-polo-shirt-4								Size	5XL						0			deny	manual	99	1399		FALSE									
